0 Branching ratio for NO2      Total        1 branches
Lambda        Total        NO/O
5330.61   1.40E-19  0.00E+00
5331.61   1.52E-19  0.00E+00
5332.61   1.60E-19  0.00E+00
5333.61   1.41E-19  0.00E+00
5334.61   1.30E-19  0.00E+00
5335.61   1.14E-19  0.00E+00
5336.61   1.24E-19  0.00E+00
5337.61   1.20E-19  0.00E+00
5338.61   1.19E-19  0.00E+00
5339.61   1.27E-19  0.00E+00
5340.61   1.32E-19  0.00E+00
5341.61   1.16E-19  0.00E+00
5342.61   1.18E-19  0.00E+00
5343.61   1.24E-19  0.00E+00
5344.61   1.21E-19  0.00E+00
5345.61   1.05E-19  0.00E+00
5346.61   1.15E-19  0.00E+00
5347.61   1.06E-19  0.00E+00
5348.61   1.08E-19  0.00E+00
5349.61   1.00E-19  0.00E+00
5350.61   8.69E-20  0.00E+00
5351.61   7.95E-20  0.00E+00
5352.61   7.80E-20  0.00E+00
5353.61   8.03E-20  0.00E+00
5354.61   7.52E-20  0.00E+00
5355.61   8.15E-20  0.00E+00
5356.61   8.46E-20  0.00E+00
5357.61   7.86E-20  0.00E+00
5358.61   7.72E-20  0.00E+00
5359.61   7.89E-20  0.00E+00
5360.61   8.62E-20  0.00E+00
5361.61   9.63E-20  0.00E+00
5362.61   8.70E-20  0.00E+00
5363.61   9.00E-20  0.00E+00
5364.61   9.64E-20  0.00E+00
5365.61   8.47E-20  0.00E+00
5366.61   7.77E-20  0.00E+00
5367.61   7.88E-20  0.00E+00
5368.61   7.46E-20  0.00E+00
5369.61   7.82E-20  0.00E+00
5370.61   7.67E-20  0.00E+00
5371.61   8.95E-20  0.00E+00
5372.61   8.37E-20  0.00E+00
5373.61   8.22E-20  0.00E+00
5374.61   7.96E-20  0.00E+00
5375.61   8.06E-20  0.00E+00
5376.61   8.63E-20  0.00E+00
5377.61   7.85E-20  0.00E+00
5378.61   8.86E-20  0.00E+00
5379.61   1.13E-19  0.00E+00
5380.61   1.24E-19  0.00E+00
5381.61   1.04E-19  0.00E+00
5382.62   1.12E-19  0.00E+00
5383.62   1.29E-19  0.00E+00
5384.62   1.37E-19  0.00E+00
5385.62   1.24E-19  0.00E+00
5386.62   1.19E-19  0.00E+00
5387.62   1.12E-19  0.00E+00
5388.62   1.09E-19  0.00E+00
5389.62   1.24E-19  0.00E+00
5390.62   1.17E-19  0.00E+00
5391.62   1.37E-19  0.00E+00
5392.62   1.31E-19  0.00E+00
5393.62   1.40E-19  0.00E+00
5394.62   1.13E-19  0.00E+00
5395.62   1.05E-19  0.00E+00
5396.62   9.82E-20  0.00E+00
5397.62   1.07E-19  0.00E+00
5398.62   9.42E-20  0.00E+00
5399.62   9.59E-20  0.00E+00
5400.62   9.34E-20  0.00E+00
5401.62   8.31E-20  0.00E+00
5402.62   8.43E-20  0.00E+00
5403.62   7.92E-20  0.00E+00
5404.62   7.48E-20  0.00E+00
5405.62   7.02E-20  0.00E+00
5406.62   7.36E-20  0.00E+00
5407.62   7.60E-20  0.00E+00
5408.62   8.01E-20  0.00E+00
5409.62   8.47E-20  0.00E+00
5410.62   8.70E-20  0.00E+00
5411.62   9.38E-20  0.00E+00
5412.62   9.61E-20  0.00E+00
5413.62   9.25E-20  0.00E+00
5414.62   1.02E-19  0.00E+00
5415.62   1.30E-19  0.00E+00
5416.62   1.24E-19  0.00E+00
5417.62   1.37E-19  0.00E+00
5418.62   1.25E-19  0.00E+00
5419.62   1.22E-19  0.00E+00
5420.62   1.42E-19  0.00E+00
5421.62   1.33E-19  0.00E+00
5422.62   1.49E-19  0.00E+00
5423.62   1.48E-19  0.00E+00
5424.62   1.39E-19  0.00E+00
5425.62   1.36E-19  0.00E+00
5426.62   1.36E-19  0.00E+00
5427.62   1.49E-19  0.00E+00
5428.62   1.51E-19  0.00E+00
5429.62   1.45E-19  0.00E+00
5430.62   1.56E-19  0.00E+00
5431.62   1.52E-19  0.00E+00
5432.62   1.35E-19  0.00E+00
5433.62   1.44E-19  0.00E+00
5434.62   1.44E-19  0.00E+00
5435.62   1.40E-19  0.00E+00
5436.62   1.38E-19  0.00E+00
5437.62   1.33E-19  0.00E+00
5438.62   1.22E-19  0.00E+00
5439.62   1.18E-19  0.00E+00
5440.62   1.24E-19  0.00E+00
5441.62   1.24E-19  0.00E+00
5442.62   1.09E-19  0.00E+00
5443.62   1.15E-19  0.00E+00
5444.62   1.15E-19  0.00E+00
5445.62   1.27E-19  0.00E+00
5446.62   1.29E-19  0.00E+00
5447.62   1.24E-19  0.00E+00
5448.62   1.36E-19  0.00E+00
5449.62   1.42E-19  0.00E+00
5450.63   1.64E-19  0.00E+00
5451.63   1.70E-19  0.00E+00
5452.63   1.50E-19  0.00E+00
5453.63   1.37E-19  0.00E+00
5454.63   1.33E-19  0.00E+00
5455.63   1.40E-19  0.00E+00
5456.63   1.20E-19  0.00E+00
5457.63   1.15E-19  0.00E+00
5458.63   1.13E-19  0.00E+00
5459.63   1.07E-19  0.00E+00
5460.63   1.16E-19  0.00E+00
5461.63   1.12E-19  0.00E+00
5462.63   1.17E-19  0.00E+00
5463.63   1.09E-19  0.00E+00
5464.63   9.38E-20  0.00E+00
5465.63   9.96E-20  0.00E+00
5466.63   9.64E-20  0.00E+00
5467.63   9.67E-20  0.00E+00
5468.63   9.90E-20  0.00E+00
5469.63   1.08E-19  0.00E+00
5470.63   9.86E-20  0.00E+00
5471.63   1.24E-19  0.00E+00
5472.63   1.39E-19  0.00E+00
5473.63   1.27E-19  0.00E+00
5474.63   1.24E-19  0.00E+00
5475.63   1.35E-19  0.00E+00
5476.63   1.33E-19  0.00E+00
5477.63   1.44E-19  0.00E+00
5478.63   1.26E-19  0.00E+00
5479.63   1.31E-19  0.00E+00
5480.63   1.27E-19  0.00E+00
5481.63   1.35E-19  0.00E+00
5482.63   1.24E-19  0.00E+00
5483.63   1.16E-19  0.00E+00
5484.63   1.12E-19  0.00E+00
5485.63   1.27E-19  0.00E+00
5486.63   1.40E-19  0.00E+00
5487.63   1.20E-19  0.00E+00
5488.63   1.20E-19  0.00E+00
5489.63   1.17E-19  0.00E+00
5490.63   1.40E-19  0.00E+00
5491.63   1.36E-19  0.00E+00
5492.63   1.44E-19  0.00E+00
5493.63   1.26E-19  0.00E+00
5494.63   1.26E-19  0.00E+00
5495.63   1.19E-19  0.00E+00
5496.63   1.18E-19  0.00E+00
5497.63   1.04E-19  0.00E+00
5498.63   1.04E-19  0.00E+00
5499.63   9.89E-20  0.00E+00
5500.63   1.06E-19  0.00E+00
5501.63   1.06E-19  0.00E+00
5502.63   9.92E-20  0.00E+00
5503.63   1.04E-19  0.00E+00
5504.63   1.01E-19  0.00E+00
5505.63   9.73E-20  0.00E+00
5506.63   9.45E-20  0.00E+00
5507.63   9.59E-20  0.00E+00
5508.63   9.71E-20  0.00E+00
5509.63   9.28E-20  0.00E+00
5510.63   8.24E-20  0.00E+00
5511.63   8.42E-20  0.00E+00
5512.63   8.44E-20  0.00E+00
5513.63   8.19E-20  0.00E+00
5514.63   8.48E-20  0.00E+00
5515.63   9.11E-20  0.00E+00
5516.63   8.71E-20  0.00E+00
5517.63   9.01E-20  0.00E+00
5518.64   9.05E-20  0.00E+00
5519.64   8.76E-20  0.00E+00
5520.64   8.51E-20  0.00E+00
5521.64   8.91E-20  0.00E+00
5522.64   1.05E-19  0.00E+00
5523.64   1.14E-19  0.00E+00
5524.64   9.77E-20  0.00E+00
5525.64   9.76E-20  0.00E+00
5526.64   9.23E-20  0.00E+00
5527.64   9.92E-20  0.00E+00
5528.64   1.03E-19  0.00E+00
5529.64   1.36E-19  0.00E+00
5530.64   1.06E-19  0.00E+00
5531.64   1.21E-19  0.00E+00
5532.64   1.20E-19  0.00E+00
5533.64   1.08E-19  0.00E+00
5534.64   9.73E-20  0.00E+00
5535.64   8.62E-20  0.00E+00
5536.64   8.61E-20  0.00E+00
5537.64   9.49E-20  0.00E+00
5538.64   9.81E-20  0.00E+00
5539.64   1.03E-19  0.00E+00
5540.64   9.13E-20  0.00E+00
5541.64   9.83E-20  0.00E+00
5542.64   9.18E-20  0.00E+00
5543.64   9.40E-20  0.00E+00
5544.64   8.81E-20  0.00E+00
5545.64   8.55E-20  0.00E+00
5546.64   7.73E-20  0.00E+00
5547.64   7.70E-20  0.00E+00
5548.64   7.32E-20  0.00E+00
5549.64   6.80E-20  0.00E+00
5550.64   6.77E-20  0.00E+00
5551.64   7.24E-20  0.00E+00
5552.64   6.75E-20  0.00E+00
5553.64   6.74E-20  0.00E+00
5554.64   7.14E-20  0.00E+00
5555.64   6.49E-20  0.00E+00
5556.64   5.73E-20  0.00E+00
5557.64   5.68E-20  0.00E+00
5558.64   6.02E-20  0.00E+00
5559.64   5.44E-20  0.00E+00
5560.64   5.56E-20  0.00E+00
5561.64   5.79E-20  0.00E+00
5562.64   6.35E-20  0.00E+00
5563.64   5.93E-20  0.00E+00
5564.64   7.02E-20  0.00E+00
5565.64   7.00E-20  0.00E+00
5566.64   6.32E-20  0.00E+00
5567.64   6.02E-20  0.00E+00
5568.64   6.20E-20  0.00E+00
5569.64   6.71E-20  0.00E+00
5570.64   6.20E-20  0.00E+00
5571.64   5.99E-20  0.00E+00
5572.64   6.14E-20  0.00E+00
5573.64   6.00E-20  0.00E+00
5574.64   6.22E-20  0.00E+00
5575.64   5.69E-20  0.00E+00
5576.64   6.21E-20  0.00E+00
5577.64   6.14E-20  0.00E+00
5578.64   6.41E-20  0.00E+00
5579.64   6.45E-20  0.00E+00
5580.64   7.19E-20  0.00E+00
5581.64   7.09E-20  0.00E+00
5582.64   6.43E-20  0.00E+00
5583.64   6.32E-20  0.00E+00
5584.64   5.90E-20  0.00E+00
5585.64   5.72E-20  0.00E+00
5586.65   6.12E-20  0.00E+00
5587.65   5.47E-20  0.00E+00
5588.65   5.64E-20  0.00E+00
5589.65   5.40E-20  0.00E+00
5590.65   4.79E-20  0.00E+00
5591.65   4.51E-20  0.00E+00
5592.65   4.38E-20  0.00E+00
5593.65   4.61E-20  0.00E+00
5594.65   5.14E-20  0.00E+00
5595.65   5.30E-20  0.00E+00
5596.65   5.14E-20  0.00E+00
5597.65   4.93E-20  0.00E+00
5598.65   4.73E-20  0.00E+00
5599.65   5.20E-20  0.00E+00
5600.65   5.83E-20  0.00E+00
5601.65   5.59E-20  0.00E+00
5602.65   5.13E-20  0.00E+00
5603.65   6.62E-20  0.00E+00
5604.65   5.89E-20  0.00E+00
5605.65   5.61E-20  0.00E+00
5606.65   5.91E-20  0.00E+00
5607.65   6.37E-20  0.00E+00
5608.65   6.29E-20  0.00E+00
5609.65   5.97E-20  0.00E+00
5610.65   6.55E-20  0.00E+00
5611.65   6.89E-20  0.00E+00
5612.65   6.94E-20  0.00E+00
5613.65   6.27E-20  0.00E+00
5614.65   6.70E-20  0.00E+00
5615.65   6.87E-20  0.00E+00
5616.65   7.25E-20  0.00E+00
5617.65   6.98E-20  0.00E+00
5618.65   6.70E-20  0.00E+00
5619.65   7.38E-20  0.00E+00
5620.65   6.94E-20  0.00E+00
5621.65   6.91E-20  0.00E+00
5622.65   6.52E-20  0.00E+00
5623.65   6.96E-20  0.00E+00
5624.65   6.76E-20  0.00E+00
5625.65   8.56E-20  0.00E+00
5626.65   7.73E-20  0.00E+00
5627.65   8.38E-20  0.00E+00
5628.65   8.36E-20  0.00E+00
5629.65   9.55E-20  0.00E+00
5630.65   8.27E-20  0.00E+00
5631.65   8.63E-20  0.00E+00
5632.65   9.36E-20  0.00E+00
5633.65   1.00E-19  0.00E+00
5634.65   1.17E-19  0.00E+00
5635.65   1.13E-19  0.00E+00
5636.65   1.34E-19  0.00E+00
5637.65   1.29E-19  0.00E+00
5638.65   1.06E-19  0.00E+00
5639.65   9.24E-20  0.00E+00
5640.65   9.03E-20  0.00E+00
5641.65   9.48E-20  0.00E+00
5642.65   1.21E-19  0.00E+00
5643.65   1.37E-19  0.00E+00
5644.65   1.23E-19  0.00E+00
5645.65   1.27E-19  0.00E+00
5646.65   1.22E-19  0.00E+00
5647.65   1.13E-19  0.00E+00
5648.65   1.00E-19  0.00E+00
5649.65   1.03E-19  0.00E+00
5650.65   9.37E-20  0.00E+00
5651.65   9.39E-20  0.00E+00
5652.65   9.23E-20  0.00E+00
5653.65   9.68E-20  0.00E+00
5654.66   9.60E-20  0.00E+00
5655.66   9.26E-20  0.00E+00
5656.66   8.84E-20  0.00E+00
5657.66   7.67E-20  0.00E+00
5658.66   6.55E-20  0.00E+00
5659.66   6.33E-20  0.00E+00
5660.66   5.84E-20  0.00E+00
5661.66   5.39E-20  0.00E+00
5662.66   5.37E-20  0.00E+00
5663.66   4.76E-20  0.00E+00
5664.66   5.22E-20  0.00E+00
5665.66   5.71E-20  0.00E+00
5666.66   5.94E-20  0.00E+00
5667.66   5.62E-20  0.00E+00
5668.66   5.21E-20  0.00E+00
5669.66   5.42E-20  0.00E+00
5670.66   5.02E-20  0.00E+00
5671.66   5.24E-20  0.00E+00
5672.66   6.70E-20  0.00E+00
5673.66   7.67E-20  0.00E+00
5674.66   6.93E-20  0.00E+00
5675.66   7.21E-20  0.00E+00
5676.66   7.38E-20  0.00E+00
5677.66   7.40E-20  0.00E+00
5678.66   7.79E-20  0.00E+00
5679.66   7.56E-20  0.00E+00
5680.66   8.60E-20  0.00E+00
5681.66   9.01E-20  0.00E+00
5682.66   8.96E-20  0.00E+00
5683.66   8.03E-20  0.00E+00
5684.66   7.81E-20  0.00E+00
5685.66   7.80E-20  0.00E+00
5686.66   7.11E-20  0.00E+00
5687.66   6.50E-20  0.00E+00
5688.66   6.60E-20  0.00E+00
5689.66   7.41E-20  0.00E+00
5690.66   7.43E-20  0.00E+00
5691.66   8.02E-20  0.00E+00
5692.66   6.79E-20  0.00E+00
5693.66   7.14E-20  0.00E+00
5694.66   7.23E-20  0.00E+00
5695.66   6.66E-20  0.00E+00
5696.66   7.06E-20  0.00E+00
5697.66   7.27E-20  0.00E+00
5698.66   7.76E-20  0.00E+00
5699.66   7.73E-20  0.00E+00
5700.66   8.66E-20  0.00E+00
5701.66   8.69E-20  0.00E+00
5702.66   8.47E-20  0.00E+00
5703.66   7.94E-20  0.00E+00
5704.66   9.44E-20  0.00E+00
5705.66   1.04E-19  0.00E+00
5706.66   1.06E-19  0.00E+00
5707.66   1.22E-19  0.00E+00
5708.66   9.25E-20  0.00E+00
5709.66   9.04E-20  0.00E+00
5710.66   1.05E-19  0.00E+00
5711.66   1.03E-19  0.00E+00
5712.66   9.43E-20  0.00E+00
5713.66   9.14E-20  0.00E+00
5714.66   9.14E-20  0.00E+00
5715.66   9.46E-20  0.00E+00
5716.66   9.96E-20  0.00E+00
5717.66   9.01E-20  0.00E+00
5718.66   9.66E-20  0.00E+00
5719.66   9.41E-20  0.00E+00
5720.66   9.88E-20  0.00E+00
5721.66   1.01E-19  0.00E+00
5722.67   9.24E-20  0.00E+00
5723.67   8.90E-20  0.00E+00
5724.67   7.92E-20  0.00E+00
5725.67   8.21E-20  0.00E+00
5726.67   7.46E-20  0.00E+00
5727.67   6.64E-20  0.00E+00
5728.67   6.49E-20  0.00E+00
5729.67   7.45E-20  0.00E+00
5730.67   7.49E-20  0.00E+00
5731.67   7.21E-20  0.00E+00
5732.67   7.29E-20  0.00E+00
5733.67   6.42E-20  0.00E+00
5734.67   5.84E-20  0.00E+00
5735.67   6.16E-20  0.00E+00
5736.67   5.89E-20  0.00E+00
5737.67   6.02E-20  0.00E+00
5738.67   5.94E-20  0.00E+00
5739.67   5.19E-20  0.00E+00
5740.67   4.94E-20  0.00E+00
5741.67   4.86E-20  0.00E+00
5742.67   5.02E-20  0.00E+00
5743.67   5.12E-20  0.00E+00
5744.67   4.87E-20  0.00E+00
5745.67   4.77E-20  0.00E+00
5746.67   4.31E-20  0.00E+00
5747.67   4.47E-20  0.00E+00
5748.67   4.65E-20  0.00E+00
5749.67   5.29E-20  0.00E+00
5750.67   4.77E-20  0.00E+00
5751.67   4.11E-20  0.00E+00
5752.67   4.20E-20  0.00E+00
5753.67   4.74E-20  0.00E+00
5754.67   4.14E-20  0.00E+00
5755.67   4.11E-20  0.00E+00
5756.67   3.85E-20  0.00E+00
5757.67   3.60E-20  0.00E+00
5758.67   3.53E-20  0.00E+00
5759.67   3.41E-20  0.00E+00
5760.67   2.98E-20  0.00E+00
5761.67   3.28E-20  0.00E+00
5762.67   3.17E-20  0.00E+00
5763.67   3.11E-20  0.00E+00
5764.67   3.04E-20  0.00E+00
5765.67   3.09E-20  0.00E+00
5766.67   3.03E-20  0.00E+00
5767.67   2.96E-20  0.00E+00
5768.67   3.14E-20  0.00E+00
5769.67   3.41E-20  0.00E+00
5770.67   3.25E-20  0.00E+00
5771.67   3.69E-20  0.00E+00
5772.67   3.30E-20  0.00E+00
5773.67   3.07E-20  0.00E+00
5774.67   3.18E-20  0.00E+00
5775.67   3.22E-20  0.00E+00
5776.67   3.76E-20  0.00E+00
5777.67   3.82E-20  0.00E+00
5778.67   4.25E-20  0.00E+00
5779.67   3.69E-20  0.00E+00
5780.67   3.75E-20  0.00E+00
5781.67   3.79E-20  0.00E+00
5782.67   4.15E-20  0.00E+00
5783.67   4.42E-20  0.00E+00
5784.67   4.71E-20  0.00E+00
5785.67   5.28E-20  0.00E+00
5786.67   5.77E-20  0.00E+00
5787.67   5.62E-20  0.00E+00
5788.67   6.16E-20  0.00E+00
5789.67   5.57E-20  0.00E+00
5790.68   6.13E-20  0.00E+00
5791.68   6.10E-20  0.00E+00
5792.68   5.36E-20  0.00E+00
5793.68   5.10E-20  0.00E+00
5794.68   5.72E-20  0.00E+00
5795.68   4.93E-20  0.00E+00
5796.68   5.63E-20  0.00E+00
5797.68   5.22E-20  0.00E+00
5798.68   5.94E-20  0.00E+00
5799.68   5.54E-20  0.00E+00
5800.68   5.48E-20  0.00E+00
5801.68   4.71E-20  0.00E+00
5802.68   5.52E-20  0.00E+00
5803.68   5.32E-20  0.00E+00
5804.68   5.32E-20  0.00E+00
5805.68   5.03E-20  0.00E+00
5806.68   4.76E-20  0.00E+00
5807.68   4.15E-20  0.00E+00
5808.68   4.36E-20  0.00E+00
5809.68   3.82E-20  0.00E+00
5810.68   3.70E-20  0.00E+00
5811.68   3.60E-20  0.00E+00
5812.68   3.34E-20  0.00E+00
5813.68   3.49E-20  0.00E+00
5814.68   3.29E-20  0.00E+00
5815.68   3.59E-20  0.00E+00
5816.68   3.78E-20  0.00E+00
5817.68   3.77E-20  0.00E+00
5818.68   3.63E-20  0.00E+00
5819.68   3.38E-20  0.00E+00
5820.68   3.48E-20  0.00E+00
5821.68   3.49E-20  0.00E+00
5822.68   2.97E-20  0.00E+00
5823.68   3.10E-20  0.00E+00
5824.68   2.99E-20  0.00E+00
5825.68   3.09E-20  0.00E+00
5826.68   3.19E-20  0.00E+00
5827.68   3.32E-20  0.00E+00
5828.68   3.53E-20  0.00E+00
5829.68   3.76E-20  0.00E+00
5830.68   3.82E-20  0.00E+00
5831.68   3.82E-20  0.00E+00
5832.68   3.70E-20  0.00E+00
5833.68   3.35E-20  0.00E+00
5834.68   3.42E-20  0.00E+00
5835.68   3.57E-20  0.00E+00
5836.68   3.43E-20  0.00E+00
5837.68   3.39E-20  0.00E+00
5838.68   4.36E-20  0.00E+00
5839.68   4.32E-20  0.00E+00
5840.68   3.73E-20  0.00E+00
5841.68   4.01E-20  0.00E+00
5842.68   4.73E-20  0.00E+00
5843.68   3.85E-20  0.00E+00
5844.68   4.77E-20  0.00E+00
5845.68   4.56E-20  0.00E+00
5846.68   6.29E-20  0.00E+00
5847.68   5.20E-20  0.00E+00
5848.68   5.25E-20  0.00E+00
5849.68   5.96E-20  0.00E+00
5850.68   5.65E-20  0.00E+00
5851.68   5.91E-20  0.00E+00
5852.68   5.40E-20  0.00E+00
5853.68   5.77E-20  0.00E+00
5854.68   7.06E-20  0.00E+00
5855.68   6.58E-20  0.00E+00
5856.68   6.15E-20  0.00E+00
5857.68   5.24E-20  0.00E+00
5858.69   5.25E-20  0.00E+00
5859.69   5.34E-20  0.00E+00
5860.69   5.11E-20  0.00E+00
5861.69   5.38E-20  0.00E+00
5862.69   5.36E-20  0.00E+00
5863.69   5.45E-20  0.00E+00
5864.69   5.00E-20  0.00E+00
5865.69   5.14E-20  0.00E+00
5866.69   5.10E-20  0.00E+00
5867.69   5.27E-20  0.00E+00
5868.69   4.86E-20  0.00E+00
5869.69   5.21E-20  0.00E+00
5870.69   4.87E-20  0.00E+00
5871.69   4.61E-20  0.00E+00
5872.69   4.19E-20  0.00E+00
5873.69   4.47E-20  0.00E+00
5874.69   4.56E-20  0.00E+00
5875.69   4.21E-20  0.00E+00
5876.69   3.87E-20  0.00E+00
5877.69   3.73E-20  0.00E+00
5878.69   4.38E-20  0.00E+00
5879.69   3.76E-20  0.00E+00
5880.69   3.90E-20  0.00E+00
5881.69   3.76E-20  0.00E+00
5882.69   4.00E-20  0.00E+00
5883.69   3.76E-20  0.00E+00
5884.69   3.80E-20  0.00E+00
5885.69   3.93E-20  0.00E+00
5886.69   3.88E-20  0.00E+00
5887.69   3.80E-20  0.00E+00
5888.69   4.07E-20  0.00E+00
5889.69   4.37E-20  0.00E+00
5890.69   4.00E-20  0.00E+00
5891.69   4.08E-20  0.00E+00
5892.69   5.48E-20  0.00E+00
5893.69   5.17E-20  0.00E+00
5894.69   5.23E-20  0.00E+00
5895.69   4.75E-20  0.00E+00
5896.69   5.30E-20  0.00E+00
5897.69   4.93E-20  0.00E+00
5898.69   5.21E-20  0.00E+00
5899.69   5.46E-20  0.00E+00
5900.69   5.32E-20  0.00E+00
5901.69   5.44E-20  0.00E+00
5902.69   6.25E-20  0.00E+00
5903.69   6.89E-20  0.00E+00
5904.69   6.79E-20  0.00E+00
5905.69   6.09E-20  0.00E+00
5906.69   5.64E-20  0.00E+00
5907.69   5.69E-20  0.00E+00
5908.69   5.97E-20  0.00E+00
5909.69   5.49E-20  0.00E+00
5910.69   4.98E-20  0.00E+00
5911.69   4.89E-20  0.00E+00
5912.69   5.93E-20  0.00E+00
5913.69   6.87E-20  0.00E+00
5914.69   6.47E-20  0.00E+00
5915.69   6.91E-20  0.00E+00
5916.69   7.14E-20  0.00E+00
5917.69   7.58E-20  0.00E+00
5918.69   6.55E-20  0.00E+00
5919.69   7.33E-20  0.00E+00
5920.69   7.77E-20  0.00E+00
5921.69   7.91E-20  0.00E+00
5922.69   8.23E-20  0.00E+00
5923.69   7.17E-20  0.00E+00
5924.69   6.38E-20  0.00E+00
5925.69   6.69E-20  0.00E+00
5926.70   6.75E-20  0.00E+00
5927.70   7.52E-20  0.00E+00
5928.70   8.07E-20  0.00E+00
5929.70   8.24E-20  0.00E+00
5930.70   7.88E-20  0.00E+00
5931.70   7.05E-20  0.00E+00
5932.70   5.31E-20  0.00E+00
5933.70   5.41E-20  0.00E+00
5934.70   5.29E-20  0.00E+00
5935.70   5.86E-20  0.00E+00
5936.70   5.46E-20  0.00E+00
5937.70   5.37E-20  0.00E+00
5938.70   4.57E-20  0.00E+00
5939.70   4.26E-20  0.00E+00
5940.70   3.76E-20  0.00E+00
5941.70   3.67E-20  0.00E+00
5942.70   3.58E-20  0.00E+00
5943.70   3.68E-20  0.00E+00
5944.70   3.52E-20  0.00E+00
5945.70   3.94E-20  0.00E+00
5946.70   3.81E-20  0.00E+00
5947.70   3.12E-20  0.00E+00
5948.70   3.57E-20  0.00E+00
5949.70   3.14E-20  0.00E+00
5950.70   3.12E-20  0.00E+00
5951.70   2.94E-20  0.00E+00
5952.70   2.74E-20  0.00E+00
5953.70   2.56E-20  0.00E+00
5954.70   2.81E-20  0.00E+00
5955.70   2.44E-20  0.00E+00
5956.70   2.90E-20  0.00E+00
5957.70   2.48E-20  0.00E+00
5958.70   2.36E-20  0.00E+00
5959.70   2.82E-20  0.00E+00
5960.70   2.83E-20  0.00E+00
5961.70   3.36E-20  0.00E+00
5962.70   3.56E-20  0.00E+00
5963.70   2.96E-20  0.00E+00
5964.70   2.81E-20  0.00E+00
5965.70   2.79E-20  0.00E+00
5966.70   2.79E-20  0.00E+00
5967.70   2.77E-20  0.00E+00
5968.70   3.00E-20  0.00E+00
5969.70   3.13E-20  0.00E+00
5970.70   3.03E-20  0.00E+00
5971.70   3.29E-20  0.00E+00
5972.70   3.40E-20  0.00E+00
5973.70   3.04E-20  0.00E+00
5974.70   3.06E-20  0.00E+00
5975.70   3.20E-20  0.00E+00
5976.70   3.43E-20  0.00E+00
5977.70   3.58E-20  0.00E+00
5978.70   3.32E-20  0.00E+00
5979.70   3.03E-20  0.00E+00
5980.70   2.98E-20  0.00E+00
5981.70   2.99E-20  0.00E+00
5982.70   3.29E-20  0.00E+00
5983.70   3.26E-20  0.00E+00
5984.70   3.56E-20  0.00E+00
5985.70   3.61E-20  0.00E+00
5986.70   3.36E-20  0.00E+00
5987.70   3.86E-20  0.00E+00
5988.70   4.04E-20  0.00E+00
5989.70   3.93E-20  0.00E+00
5990.70   3.86E-20  0.00E+00
5991.70   3.87E-20  0.00E+00
5992.70   3.65E-20  0.00E+00
5993.70   3.58E-20  0.00E+00
5994.71   3.79E-20  0.00E+00
5995.71   4.25E-20  0.00E+00
5996.71   4.53E-20  0.00E+00
5997.71   4.39E-20  0.00E+00
5998.71   4.99E-20  0.00E+00
5999.71   4.65E-20  0.00E+00
6000.71   4.40E-20  0.00E+00
6001.71   4.34E-20  0.00E+00
6002.71   4.41E-20  0.00E+00
6003.71   4.56E-20  0.00E+00
6004.71   4.88E-20  0.00E+00
6005.71   4.45E-20  0.00E+00
6006.71   4.61E-20  0.00E+00
6007.71   4.62E-20  0.00E+00
6008.71   4.31E-20  0.00E+00
6009.71   4.26E-20  0.00E+00
6010.71   4.06E-20  0.00E+00
6011.71   4.34E-20  0.00E+00
6012.71   4.38E-20  0.00E+00
6013.71   4.71E-20  0.00E+00
6014.71   4.31E-20  0.00E+00
6015.71   4.14E-20  0.00E+00
6016.71   3.81E-20  0.00E+00
6017.71   3.67E-20  0.00E+00
6018.71   4.14E-20  0.00E+00
6019.71   4.30E-20  0.00E+00
6020.71   3.42E-20  0.00E+00
6021.71   3.50E-20  0.00E+00
6022.71   3.45E-20  0.00E+00
6023.71   3.40E-20  0.00E+00
6024.71   3.38E-20  0.00E+00
6025.71   3.04E-20  0.00E+00
6026.71   2.96E-20  0.00E+00
6027.71   2.83E-20  0.00E+00
6028.71   2.73E-20  0.00E+00
6029.71   2.68E-20  0.00E+00
6030.71   2.18E-20  0.00E+00
6031.71   2.35E-20  0.00E+00
6032.71   1.88E-20  0.00E+00
6033.71   1.76E-20  0.00E+00
6034.71   1.79E-20  0.00E+00
6035.71   1.71E-20  0.00E+00
6036.71   1.79E-20  0.00E+00
6037.71   1.79E-20  0.00E+00
6038.71   1.66E-20  0.00E+00
6039.71   1.61E-20  0.00E+00
6040.71   1.66E-20  0.00E+00
6041.71   1.48E-20  0.00E+00
6042.71   1.48E-20  0.00E+00
6043.71   1.63E-20  0.00E+00
6044.71   1.48E-20  0.00E+00
6045.71   1.45E-20  0.00E+00
6046.71   1.32E-20  0.00E+00
6047.71   1.50E-20  0.00E+00
6048.71   1.52E-20  0.00E+00
6049.71   1.66E-20  0.00E+00
6050.71   1.70E-20  0.00E+00
6051.71   1.90E-20  0.00E+00
6052.71   1.99E-20  0.00E+00
6053.71   2.16E-20  0.00E+00
6054.71   1.90E-20  0.00E+00
6055.71   1.93E-20  0.00E+00
6056.71   2.26E-20  0.00E+00
6057.71   1.80E-20  0.00E+00
6058.71   1.65E-20  0.00E+00
6059.71   1.69E-20  0.00E+00
6060.71   1.51E-20  0.00E+00
6061.71   1.48E-20  0.00E+00
6062.72   1.43E-20  0.00E+00
6063.72   1.55E-20  0.00E+00
6064.72   1.65E-20  0.00E+00
