0 Branching ratio for S2O      Total        1 branches
Lambda        Total        SO/S
5420.62   2.44E-22   2.44E-22
5421.62   2.41E-22   2.41E-22
5422.62   2.38E-22   2.38E-22
5423.62   2.35E-22   2.35E-22
5424.62   2.32E-22   2.32E-22
5425.62   2.29E-22   2.29E-22
5426.62   2.26E-22   2.26E-22
5427.62   2.23E-22   2.23E-22
5428.62   2.20E-22   2.20E-22
5429.62   2.17E-22   2.17E-22
5430.62   2.14E-22   2.14E-22
5431.62   2.11E-22   2.11E-22
5432.62   2.09E-22   2.09E-22
5433.62   2.06E-22   2.06E-22
5434.62   2.03E-22   2.03E-22
5435.62   2.00E-22   2.00E-22
5436.62   1.98E-22   1.98E-22
5437.62   1.95E-22   1.95E-22
5438.62   1.92E-22   1.92E-22
5439.62   1.89E-22   1.89E-22
5440.62   1.87E-22   1.87E-22
5441.62   1.84E-22   1.84E-22
5442.62   1.82E-22   1.82E-22
5443.62   1.79E-22   1.79E-22
5444.62   1.77E-22   1.77E-22
5445.62   1.75E-22   1.75E-22
5446.62   1.72E-22   1.72E-22
5447.62   1.70E-22   1.70E-22
5448.62   1.67E-22   1.67E-22
5449.62   1.65E-22   1.65E-22
5450.63   1.62E-22   1.62E-22
5451.63   1.60E-22   1.60E-22
5452.63   1.58E-22   1.58E-22
5453.63   1.56E-22   1.56E-22
5454.63   1.54E-22   1.54E-22
5455.63   1.51E-22   1.51E-22
5456.63   1.49E-22   1.49E-22
5457.63   1.47E-22   1.47E-22
5458.63   1.45E-22   1.45E-22
5459.63   1.43E-22   1.43E-22
5460.63   1.41E-22   1.41E-22
5461.63   1.39E-22   1.39E-22
5462.63   1.37E-22   1.37E-22
5463.63   1.35E-22   1.35E-22
5464.63   1.33E-22   1.33E-22
5465.63   1.31E-22   1.31E-22
5466.63   1.29E-22   1.29E-22
5467.63   1.27E-22   1.27E-22
5468.63   1.26E-22   1.26E-22
5469.63   1.24E-22   1.24E-22
5470.63   1.22E-22   1.22E-22
5471.63   1.20E-22   1.20E-22
5472.63   1.18E-22   1.18E-22
5473.63   1.16E-22   1.16E-22
5474.63   1.15E-22   1.15E-22
5475.63   1.13E-22   1.13E-22
5476.63   1.11E-22   1.11E-22
5477.63   1.10E-22   1.10E-22
5478.63   1.08E-22   1.08E-22
5479.63   1.06E-22   1.06E-22
5480.63   1.05E-22   1.05E-22
5481.63   1.03E-22   1.03E-22
5482.63   1.02E-22   1.02E-22
5483.63   1.00E-22   1.00E-22
5484.63   9.86E-23   9.86E-23
5485.63   9.70E-23   9.70E-23
5486.63   9.55E-23   9.55E-23
5487.63   9.39E-23   9.39E-23
5488.63   9.24E-23   9.24E-23
5489.63   9.11E-23   9.11E-23
5490.63   8.98E-23   8.98E-23
5491.63   8.85E-23   8.85E-23
5492.63   8.72E-23   8.72E-23
5493.63   8.59E-23   8.59E-23
5494.63   8.46E-23   8.46E-23
5495.63   8.33E-23   8.33E-23
5496.63   8.19E-23   8.19E-23
5497.63   8.06E-23   8.06E-23
5498.63   7.93E-23   7.93E-23
5499.63   7.80E-23   7.80E-23
5500.63   7.68E-23   7.68E-23
5501.63   7.57E-23   7.57E-23
5502.63   7.46E-23   7.46E-23
5503.63   7.36E-23   7.36E-23
5504.63   7.25E-23   7.25E-23
5505.63   7.14E-23   7.14E-23
5506.63   7.04E-23   7.04E-23
5507.63   6.93E-23   6.93E-23
5508.63   6.82E-23   6.82E-23
5509.63   6.72E-23   6.72E-23
5510.63   6.61E-23   6.61E-23
5511.63   6.50E-23   6.50E-23
5512.63   6.40E-23   6.40E-23
5513.63   6.30E-23   6.30E-23
5514.63   6.20E-23   6.20E-23
5515.63   6.10E-23   6.10E-23
5516.63   6.01E-23   6.01E-23
5517.63   5.91E-23   5.91E-23
5518.64   5.81E-23   5.81E-23
5519.64   5.71E-23   5.71E-23
5520.64   5.62E-23   5.62E-23
5521.64   5.52E-23   5.52E-23
5522.64   5.42E-23   5.42E-23
5523.64   5.32E-23   5.32E-23
5524.64   5.23E-23   5.23E-23
5525.64   5.14E-23   5.14E-23
5526.64   5.06E-23   5.06E-23
5527.64   4.98E-23   4.98E-23
5528.64   4.90E-23   4.90E-23
5529.64   4.81E-23   4.81E-23
5530.64   4.73E-23   4.73E-23
5531.64   4.65E-23   4.65E-23
5532.64   4.57E-23   4.57E-23
5533.64   4.49E-23   4.49E-23
5534.64   4.41E-23   4.41E-23
5535.64   4.33E-23   4.33E-23
5536.64   4.25E-23   4.25E-23
5537.64   4.17E-23   4.17E-23
5538.64   4.11E-23   4.11E-23
5539.64   4.04E-23   4.04E-23
5540.64   3.98E-23   3.98E-23
5541.64   3.91E-23   3.91E-23
5542.64   3.85E-23   3.85E-23
5543.64   3.78E-23   3.78E-23
5544.64   3.72E-23   3.72E-23
5545.64   3.66E-23   3.66E-23
5546.64   3.59E-23   3.59E-23
5547.64   3.53E-23   3.53E-23
5548.64   3.46E-23   3.46E-23
5549.64   3.40E-23   3.40E-23
5550.64   3.35E-23   3.35E-23
5551.64   3.30E-23   3.30E-23
5552.64   3.25E-23   3.25E-23
5553.64   3.21E-23   3.21E-23
5554.64   3.16E-23   3.16E-23
5555.64   3.11E-23   3.11E-23
5556.64   3.06E-23   3.06E-23
5557.64   3.01E-23   3.01E-23
5558.64   2.97E-23   2.97E-23
5559.64   2.92E-23   2.92E-23
5560.64   2.87E-23   2.87E-23
5561.64   2.82E-23   2.82E-23
5562.64   2.77E-23   2.77E-23
5563.64   2.73E-23   2.73E-23
5564.64   2.68E-23   2.68E-23
5565.64   2.63E-23   2.63E-23
5566.64   2.58E-23   2.58E-23
5567.64   2.53E-23   2.53E-23
5568.64   2.49E-23   2.49E-23
5569.64   2.44E-23   2.44E-23
5570.64   2.39E-23   2.39E-23
5571.64   2.34E-23   2.34E-23
5572.64   2.29E-23   2.29E-23
5573.64   2.25E-23   2.25E-23
5574.64   2.20E-23   2.20E-23
5575.64   2.16E-23   2.16E-23
5576.64   2.12E-23   2.12E-23
5577.64   2.08E-23   2.08E-23
5578.64   2.04E-23   2.04E-23
5579.64   2.00E-23   2.00E-23
5580.64   1.96E-23   1.96E-23
5581.64   1.92E-23   1.92E-23
5582.64   1.88E-23   1.88E-23
5583.64   1.84E-23   1.84E-23
5584.64   1.80E-23   1.80E-23
5585.64   1.76E-23   1.76E-23
5586.65   1.72E-23   1.72E-23
5587.65   1.69E-23   1.69E-23
5588.65   1.66E-23   1.66E-23
5589.65   1.64E-23   1.64E-23
5590.65   1.62E-23   1.62E-23
5591.65   1.59E-23   1.59E-23
5592.65   1.57E-23   1.57E-23
5593.65   1.55E-23   1.55E-23
5594.65   1.52E-23   1.52E-23
5595.65   1.50E-23   1.50E-23
5596.65   1.47E-23   1.47E-23
5597.65   1.45E-23   1.45E-23
5598.65   1.43E-23   1.43E-23
5599.65   1.40E-23   1.40E-23
5600.65   1.38E-23   1.38E-23
5601.65   1.36E-23   1.36E-23
5602.65   1.33E-23   1.33E-23
5603.65   1.31E-23   1.31E-23
5604.65   1.28E-23   1.28E-23
5605.65   1.26E-23   1.26E-23
5606.65   1.24E-23   1.24E-23
5607.65   1.21E-23   1.21E-23
5608.65   1.19E-23   1.19E-23
5609.65   1.17E-23   1.17E-23
5610.65   1.14E-23   1.14E-23
5611.65   1.12E-23   1.12E-23
5612.65   1.09E-23   1.09E-23
5613.65   1.07E-23   1.07E-23
5614.65   1.05E-23   1.05E-23
5615.65   1.02E-23   1.02E-23
5616.65   1.00E-23   1.00E-23
5617.65   9.77E-24   9.77E-24
5618.65   9.54E-24   9.54E-24
5619.65   9.30E-24   9.30E-24
5620.65   9.07E-24   9.07E-24
5621.65   8.83E-24   8.83E-24
5622.65   8.60E-24   8.60E-24
5623.65   8.36E-24   8.36E-24
5624.65   8.13E-24   8.13E-24
5625.65   7.93E-24   7.93E-24
5626.65   7.77E-24   7.77E-24
5627.65   7.62E-24   7.62E-24
5628.65   7.46E-24   7.46E-24
5629.65   7.30E-24   7.30E-24
5630.65   7.15E-24   7.15E-24
5631.65   6.99E-24   6.99E-24
5632.65   6.84E-24   6.84E-24
5633.65   6.68E-24   6.68E-24
5634.65   6.52E-24   6.52E-24
5635.65   6.37E-24   6.37E-24
5636.65   6.21E-24   6.21E-24
5637.65   6.05E-24   6.05E-24
5638.65   5.95E-24   5.95E-24
5639.65   5.87E-24   5.87E-24
5640.65   5.79E-24   5.79E-24
5641.65   5.71E-24   5.71E-24
5642.65   5.64E-24   5.64E-24
5643.65   5.56E-24   5.56E-24
5644.65   5.48E-24   5.48E-24
5645.65   5.40E-24   5.40E-24
5646.65   5.32E-24   5.32E-24
5647.65   5.25E-24   5.25E-24
5648.65   5.17E-24   5.17E-24
5649.65   5.09E-24   5.09E-24
5650.65   5.01E-24   5.01E-24
5651.65   0.00E+00   0.00E+00
5652.65   0.00E+00   0.00E+00
5653.65   0.00E+00   0.00E+00
5654.66   0.00E+00   0.00E+00
5655.66   0.00E+00   0.00E+00
5656.66   0.00E+00   0.00E+00
5657.66   0.00E+00   0.00E+00
5658.66   0.00E+00   0.00E+00
5659.66   0.00E+00   0.00E+00
5660.66   0.00E+00   0.00E+00
5661.66   0.00E+00   0.00E+00
5662.66   0.00E+00   0.00E+00
5663.66   0.00E+00   0.00E+00
5664.66   0.00E+00   0.00E+00
5665.66   0.00E+00   0.00E+00
5666.66   0.00E+00   0.00E+00
5667.66   0.00E+00   0.00E+00
5668.66   0.00E+00   0.00E+00
5669.66   0.00E+00   0.00E+00
5670.66   0.00E+00   0.00E+00
5671.66   0.00E+00   0.00E+00
5672.66   0.00E+00   0.00E+00
5673.66   0.00E+00   0.00E+00
5674.66   0.00E+00   0.00E+00
5675.66   0.00E+00   0.00E+00
5676.66   0.00E+00   0.00E+00
5677.66   0.00E+00   0.00E+00
5678.66   0.00E+00   0.00E+00
5679.66   0.00E+00   0.00E+00
5680.66   0.00E+00   0.00E+00
5681.66   0.00E+00   0.00E+00
5682.66   0.00E+00   0.00E+00
5683.66   0.00E+00   0.00E+00
5684.66   0.00E+00   0.00E+00
5685.66   0.00E+00   0.00E+00
5686.66   0.00E+00   0.00E+00
5687.66   0.00E+00   0.00E+00
5688.66   0.00E+00   0.00E+00
5689.66   0.00E+00   0.00E+00
5690.66   0.00E+00   0.00E+00
5691.66   0.00E+00   0.00E+00
5692.66   0.00E+00   0.00E+00
5693.66   0.00E+00   0.00E+00
5694.66   0.00E+00   0.00E+00
5695.66   0.00E+00   0.00E+00
5696.66   0.00E+00   0.00E+00
5697.66   0.00E+00   0.00E+00
5698.66   0.00E+00   0.00E+00
5699.66   0.00E+00   0.00E+00
5700.66   0.00E+00   0.00E+00
5701.66   0.00E+00   0.00E+00
5702.66   0.00E+00   0.00E+00
5703.66   0.00E+00   0.00E+00
5704.66   0.00E+00   0.00E+00
5705.66   0.00E+00   0.00E+00
5706.66   0.00E+00   0.00E+00
5707.66   0.00E+00   0.00E+00
5708.66   0.00E+00   0.00E+00
5709.66   0.00E+00   0.00E+00
5710.66   0.00E+00   0.00E+00
5711.66   0.00E+00   0.00E+00
5712.66   0.00E+00   0.00E+00
5713.66   0.00E+00   0.00E+00
5714.66   0.00E+00   0.00E+00
5715.66   0.00E+00   0.00E+00
5716.66   0.00E+00   0.00E+00
5717.66   0.00E+00   0.00E+00
5718.66   0.00E+00   0.00E+00
5719.66   0.00E+00   0.00E+00
5720.66   0.00E+00   0.00E+00
5721.66   0.00E+00   0.00E+00
5722.67   0.00E+00   0.00E+00
5723.67   0.00E+00   0.00E+00
5724.67   0.00E+00   0.00E+00
5725.67   0.00E+00   0.00E+00
5726.67   0.00E+00   0.00E+00
5727.67   0.00E+00   0.00E+00
5728.67   0.00E+00   0.00E+00
5729.67   0.00E+00   0.00E+00
5730.67   0.00E+00   0.00E+00
5731.67   0.00E+00   0.00E+00
5732.67   0.00E+00   0.00E+00
5733.67   0.00E+00   0.00E+00
5734.67   0.00E+00   0.00E+00
5735.67   0.00E+00   0.00E+00
5736.67   0.00E+00   0.00E+00
5737.67   0.00E+00   0.00E+00
5738.67   0.00E+00   0.00E+00
5739.67   0.00E+00   0.00E+00
5740.67   0.00E+00   0.00E+00
5741.67   0.00E+00   0.00E+00
5742.67   0.00E+00   0.00E+00
5743.67   0.00E+00   0.00E+00
5744.67   0.00E+00   0.00E+00
5745.67   0.00E+00   0.00E+00
5746.67   0.00E+00   0.00E+00
5747.67   0.00E+00   0.00E+00
5748.67   0.00E+00   0.00E+00
5749.67   0.00E+00   0.00E+00
5750.67   0.00E+00   0.00E+00
5751.67   0.00E+00   0.00E+00
5752.67   0.00E+00   0.00E+00
5753.67   0.00E+00   0.00E+00
5754.67   0.00E+00   0.00E+00
5755.67   0.00E+00   0.00E+00
5756.67   0.00E+00   0.00E+00
5757.67   0.00E+00   0.00E+00
5758.67   0.00E+00   0.00E+00
5759.67   0.00E+00   0.00E+00
5760.67   0.00E+00   0.00E+00
5761.67   0.00E+00   0.00E+00
5762.67   0.00E+00   0.00E+00
5763.67   0.00E+00   0.00E+00
5764.67   0.00E+00   0.00E+00
5765.67   0.00E+00   0.00E+00
5766.67   0.00E+00   0.00E+00
5767.67   0.00E+00   0.00E+00
5768.67   0.00E+00   0.00E+00
5769.67   0.00E+00   0.00E+00
5770.67   0.00E+00   0.00E+00
5771.67   0.00E+00   0.00E+00
5772.67   0.00E+00   0.00E+00
5773.67   0.00E+00   0.00E+00
5774.67   0.00E+00   0.00E+00
5775.67   0.00E+00   0.00E+00
5776.67   0.00E+00   0.00E+00
5777.67   0.00E+00   0.00E+00
5778.67   0.00E+00   0.00E+00
5779.67   0.00E+00   0.00E+00
5780.67   0.00E+00   0.00E+00
5781.67   0.00E+00   0.00E+00
5782.67   0.00E+00   0.00E+00
5783.67   0.00E+00   0.00E+00
5784.67   0.00E+00   0.00E+00
5785.67   0.00E+00   0.00E+00
5786.67   0.00E+00   0.00E+00
5787.67   0.00E+00   0.00E+00
5788.67   0.00E+00   0.00E+00
5789.67   0.00E+00   0.00E+00
5790.68   0.00E+00   0.00E+00
5791.68   0.00E+00   0.00E+00
5792.68   0.00E+00   0.00E+00
5793.68   0.00E+00   0.00E+00
5794.68   0.00E+00   0.00E+00
5795.68   0.00E+00   0.00E+00
5796.68   0.00E+00   0.00E+00
5797.68   0.00E+00   0.00E+00
5798.68   0.00E+00   0.00E+00
5799.68   0.00E+00   0.00E+00
5800.68   0.00E+00   0.00E+00
5801.68   0.00E+00   0.00E+00
5802.68   0.00E+00   0.00E+00
5803.68   0.00E+00   0.00E+00
5804.68   0.00E+00   0.00E+00
5805.68   0.00E+00   0.00E+00
5806.68   0.00E+00   0.00E+00
5807.68   0.00E+00   0.00E+00
5808.68   0.00E+00   0.00E+00
5809.68   0.00E+00   0.00E+00
5810.68   0.00E+00   0.00E+00
5811.68   0.00E+00   0.00E+00
5812.68   0.00E+00   0.00E+00
5813.68   0.00E+00   0.00E+00
5814.68   0.00E+00   0.00E+00
5815.68   0.00E+00   0.00E+00
5816.68   0.00E+00   0.00E+00
5817.68   0.00E+00   0.00E+00
5818.68   0.00E+00   0.00E+00
5819.68   0.00E+00   0.00E+00
5820.68   0.00E+00   0.00E+00
5821.68   0.00E+00   0.00E+00
5822.68   0.00E+00   0.00E+00
5823.68   0.00E+00   0.00E+00
5824.68   0.00E+00   0.00E+00
5825.68   0.00E+00   0.00E+00
5826.68   0.00E+00   0.00E+00
5827.68   0.00E+00   0.00E+00
5828.68   0.00E+00   0.00E+00
5829.68   0.00E+00   0.00E+00
5830.68   0.00E+00   0.00E+00
5831.68   0.00E+00   0.00E+00
5832.68   0.00E+00   0.00E+00
5833.68   0.00E+00   0.00E+00
5834.68   0.00E+00   0.00E+00
5835.68   0.00E+00   0.00E+00
5836.68   0.00E+00   0.00E+00
5837.68   0.00E+00   0.00E+00
5838.68   0.00E+00   0.00E+00
5839.68   0.00E+00   0.00E+00
5840.68   0.00E+00   0.00E+00
5841.68   0.00E+00   0.00E+00
5842.68   0.00E+00   0.00E+00
5843.68   0.00E+00   0.00E+00
5844.68   0.00E+00   0.00E+00
5845.68   0.00E+00   0.00E+00
5846.68   0.00E+00   0.00E+00
5847.68   0.00E+00   0.00E+00
5848.68   0.00E+00   0.00E+00
5849.68   0.00E+00   0.00E+00
5850.68   0.00E+00   0.00E+00
5851.68   0.00E+00   0.00E+00
5852.68   0.00E+00   0.00E+00
5853.68   0.00E+00   0.00E+00
5854.68   0.00E+00   0.00E+00
5855.68   0.00E+00   0.00E+00
5856.68   0.00E+00   0.00E+00
5857.68   0.00E+00   0.00E+00
5858.69   0.00E+00   0.00E+00
5859.69   0.00E+00   0.00E+00
5860.69   0.00E+00   0.00E+00
5861.69   0.00E+00   0.00E+00
5862.69   0.00E+00   0.00E+00
5863.69   0.00E+00   0.00E+00
5864.69   0.00E+00   0.00E+00
5865.69   0.00E+00   0.00E+00
5866.69   0.00E+00   0.00E+00
5867.69   0.00E+00   0.00E+00
5868.69   0.00E+00   0.00E+00
5869.69   0.00E+00   0.00E+00
5870.69   0.00E+00   0.00E+00
5871.69   0.00E+00   0.00E+00
5872.69   0.00E+00   0.00E+00
5873.69   0.00E+00   0.00E+00
5874.69   0.00E+00   0.00E+00
5875.69   0.00E+00   0.00E+00
5876.69   0.00E+00   0.00E+00
5877.69   0.00E+00   0.00E+00
5878.69   0.00E+00   0.00E+00
5879.69   0.00E+00   0.00E+00
5880.69   0.00E+00   0.00E+00
5881.69   0.00E+00   0.00E+00
5882.69   0.00E+00   0.00E+00
5883.69   0.00E+00   0.00E+00
5884.69   0.00E+00   0.00E+00
5885.69   0.00E+00   0.00E+00
5886.69   0.00E+00   0.00E+00
5887.69   0.00E+00   0.00E+00
5888.69   0.00E+00   0.00E+00
5889.69   0.00E+00   0.00E+00
5890.69   0.00E+00   0.00E+00
5891.69   0.00E+00   0.00E+00
5892.69   0.00E+00   0.00E+00
5893.69   0.00E+00   0.00E+00
5894.69   0.00E+00   0.00E+00
5895.69   0.00E+00   0.00E+00
5896.69   0.00E+00   0.00E+00
5897.69   0.00E+00   0.00E+00
5898.69   0.00E+00   0.00E+00
5899.69   0.00E+00   0.00E+00
5900.69   0.00E+00   0.00E+00
5901.69   0.00E+00   0.00E+00
5902.69   0.00E+00   0.00E+00
5903.69   0.00E+00   0.00E+00
5904.69   0.00E+00   0.00E+00
5905.69   0.00E+00   0.00E+00
5906.69   0.00E+00   0.00E+00
5907.69   0.00E+00   0.00E+00
5908.69   0.00E+00   0.00E+00
5909.69   0.00E+00   0.00E+00
5910.69   0.00E+00   0.00E+00
5911.69   0.00E+00   0.00E+00
5912.69   0.00E+00   0.00E+00
5913.69   0.00E+00   0.00E+00
5914.69   0.00E+00   0.00E+00
5915.69   0.00E+00   0.00E+00
5916.69   0.00E+00   0.00E+00
5917.69   0.00E+00   0.00E+00
5918.69   0.00E+00   0.00E+00
5919.69   0.00E+00   0.00E+00
5920.69   0.00E+00   0.00E+00
5921.69   0.00E+00   0.00E+00
5922.69   0.00E+00   0.00E+00
5923.69   0.00E+00   0.00E+00
5924.69   0.00E+00   0.00E+00
5925.69   0.00E+00   0.00E+00
5926.70   0.00E+00   0.00E+00
5927.70   0.00E+00   0.00E+00
5928.70   0.00E+00   0.00E+00
5929.70   0.00E+00   0.00E+00
5930.70   0.00E+00   0.00E+00
5931.70   0.00E+00   0.00E+00
5932.70   0.00E+00   0.00E+00
5933.70   0.00E+00   0.00E+00
5934.70   0.00E+00   0.00E+00
5935.70   0.00E+00   0.00E+00
5936.70   0.00E+00   0.00E+00
5937.70   0.00E+00   0.00E+00
5938.70   0.00E+00   0.00E+00
5939.70   0.00E+00   0.00E+00
5940.70   0.00E+00   0.00E+00
5941.70   0.00E+00   0.00E+00
5942.70   0.00E+00   0.00E+00
5943.70   0.00E+00   0.00E+00
5944.70   0.00E+00   0.00E+00
5945.70   0.00E+00   0.00E+00
5946.70   0.00E+00   0.00E+00
5947.70   0.00E+00   0.00E+00
5948.70   0.00E+00   0.00E+00
5949.70   0.00E+00   0.00E+00
5950.70   0.00E+00   0.00E+00
5951.70   0.00E+00   0.00E+00
5952.70   0.00E+00   0.00E+00
5953.70   0.00E+00   0.00E+00
5954.70   0.00E+00   0.00E+00
5955.70   0.00E+00   0.00E+00
5956.70   0.00E+00   0.00E+00
5957.70   0.00E+00   0.00E+00
5958.70   0.00E+00   0.00E+00
5959.70   0.00E+00   0.00E+00
5960.70   0.00E+00   0.00E+00
5961.70   0.00E+00   0.00E+00
5962.70   0.00E+00   0.00E+00
5963.70   0.00E+00   0.00E+00
5964.70   0.00E+00   0.00E+00
5965.70   0.00E+00   0.00E+00
5966.70   0.00E+00   0.00E+00
5967.70   0.00E+00   0.00E+00
5968.70   0.00E+00   0.00E+00
5969.70   0.00E+00   0.00E+00
5970.70   0.00E+00   0.00E+00
5971.70   0.00E+00   0.00E+00
5972.70   0.00E+00   0.00E+00
5973.70   0.00E+00   0.00E+00
5974.70   0.00E+00   0.00E+00
5975.70   0.00E+00   0.00E+00
5976.70   0.00E+00   0.00E+00
5977.70   0.00E+00   0.00E+00
5978.70   0.00E+00   0.00E+00
5979.70   0.00E+00   0.00E+00
5980.70   0.00E+00   0.00E+00
5981.70   0.00E+00   0.00E+00
5982.70   0.00E+00   0.00E+00
5983.70   0.00E+00   0.00E+00
5984.70   0.00E+00   0.00E+00
5985.70   0.00E+00   0.00E+00
5986.70   0.00E+00   0.00E+00
5987.70   0.00E+00   0.00E+00
5988.70   0.00E+00   0.00E+00
5989.70   0.00E+00   0.00E+00
5990.70   0.00E+00   0.00E+00
5991.70   0.00E+00   0.00E+00
5992.70   0.00E+00   0.00E+00
5993.70   0.00E+00   0.00E+00
5994.71   0.00E+00   0.00E+00
5995.71   0.00E+00   0.00E+00
5996.71   0.00E+00   0.00E+00
5997.71   0.00E+00   0.00E+00
5998.71   0.00E+00   0.00E+00
5999.71   0.00E+00   0.00E+00
6000.71   0.00E+00   0.00E+00
6001.71   0.00E+00   0.00E+00
6002.71   0.00E+00   0.00E+00
6003.71   0.00E+00   0.00E+00
6004.71   0.00E+00   0.00E+00
6005.71   0.00E+00   0.00E+00
6006.71   0.00E+00   0.00E+00
6007.71   0.00E+00   0.00E+00
6008.71   0.00E+00   0.00E+00
6009.71   0.00E+00   0.00E+00
6010.71   0.00E+00   0.00E+00
6011.71   0.00E+00   0.00E+00
6012.71   0.00E+00   0.00E+00
6013.71   0.00E+00   0.00E+00
6014.71   0.00E+00   0.00E+00
6015.71   0.00E+00   0.00E+00
6016.71   0.00E+00   0.00E+00
6017.71   0.00E+00   0.00E+00
6018.71   0.00E+00   0.00E+00
6019.71   0.00E+00   0.00E+00
6020.71   0.00E+00   0.00E+00
6021.71   0.00E+00   0.00E+00
6022.71   0.00E+00   0.00E+00
6023.71   0.00E+00   0.00E+00
6024.71   0.00E+00   0.00E+00
6025.71   0.00E+00   0.00E+00
6026.71   0.00E+00   0.00E+00
6027.71   0.00E+00   0.00E+00
6028.71   0.00E+00   0.00E+00
6029.71   0.00E+00   0.00E+00
6030.71   0.00E+00   0.00E+00
6031.71   0.00E+00   0.00E+00
6032.71   0.00E+00   0.00E+00
6033.71   0.00E+00   0.00E+00
6034.71   0.00E+00   0.00E+00
6035.71   0.00E+00   0.00E+00
6036.71   0.00E+00   0.00E+00
6037.71   0.00E+00   0.00E+00
6038.71   0.00E+00   0.00E+00
6039.71   0.00E+00   0.00E+00
6040.71   0.00E+00   0.00E+00
6041.71   0.00E+00   0.00E+00
6042.71   0.00E+00   0.00E+00
6043.71   0.00E+00   0.00E+00
6044.71   0.00E+00   0.00E+00
6045.71   0.00E+00   0.00E+00
6046.71   0.00E+00   0.00E+00
6047.71   0.00E+00   0.00E+00
6048.71   0.00E+00   0.00E+00
6049.71   0.00E+00   0.00E+00
6050.71   0.00E+00   0.00E+00
6051.71   0.00E+00   0.00E+00
6052.71   0.00E+00   0.00E+00
6053.71   0.00E+00   0.00E+00
6054.71   0.00E+00   0.00E+00
6055.71   0.00E+00   0.00E+00
6056.71   0.00E+00   0.00E+00
6057.71   0.00E+00   0.00E+00
6058.71   0.00E+00   0.00E+00
6059.71   0.00E+00   0.00E+00
6060.71   0.00E+00   0.00E+00
6061.71   0.00E+00   0.00E+00
6062.72   0.00E+00   0.00E+00
6063.72   0.00E+00   0.00E+00
6064.72   0.00E+00   0.00E+00
6065.72   0.00E+00   0.00E+00
6066.72   0.00E+00   0.00E+00
6067.72   0.00E+00   0.00E+00
6068.72   0.00E+00   0.00E+00
6069.72   0.00E+00   0.00E+00
6070.72   0.00E+00   0.00E+00
6071.72   0.00E+00   0.00E+00
6072.72   0.00E+00   0.00E+00
6073.72   0.00E+00   0.00E+00
6074.72   0.00E+00   0.00E+00
6075.72   0.00E+00   0.00E+00
6076.72   0.00E+00   0.00E+00
6077.72   0.00E+00   0.00E+00
6078.72   0.00E+00   0.00E+00
6079.72   0.00E+00   0.00E+00
6080.72   0.00E+00   0.00E+00
6081.72   0.00E+00   0.00E+00
6082.72   0.00E+00   0.00E+00
6083.72   0.00E+00   0.00E+00
6084.72   0.00E+00   0.00E+00
6085.72   0.00E+00   0.00E+00
6086.72   0.00E+00   0.00E+00
6087.72   0.00E+00   0.00E+00
6088.72   0.00E+00   0.00E+00
6089.72   0.00E+00   0.00E+00
6090.72   0.00E+00   0.00E+00
6091.72   0.00E+00   0.00E+00
6092.72   0.00E+00   0.00E+00
6093.72   0.00E+00   0.00E+00
6094.72   0.00E+00   0.00E+00
6095.72   0.00E+00   0.00E+00
6096.72   0.00E+00   0.00E+00
6097.72   0.00E+00   0.00E+00
6098.72   0.00E+00   0.00E+00
6099.72   0.00E+00   0.00E+00
6100.72   0.00E+00   0.00E+00
6101.72   0.00E+00   0.00E+00
6102.72   0.00E+00   0.00E+00
6103.72   0.00E+00   0.00E+00
6104.72   0.00E+00   0.00E+00
6105.72   0.00E+00   0.00E+00
6106.72   0.00E+00   0.00E+00
6107.72   0.00E+00   0.00E+00
6108.72   0.00E+00   0.00E+00
6109.72   0.00E+00   0.00E+00
6110.72   0.00E+00   0.00E+00
6111.72   0.00E+00   0.00E+00
6112.72   0.00E+00   0.00E+00
6113.72   0.00E+00   0.00E+00
6114.72   0.00E+00   0.00E+00
6115.72   0.00E+00   0.00E+00
6116.72   0.00E+00   0.00E+00
6117.72   0.00E+00   0.00E+00
6118.72   0.00E+00   0.00E+00
6119.72   0.00E+00   0.00E+00
6120.72   0.00E+00   0.00E+00
6121.72   0.00E+00   0.00E+00
6122.72   0.00E+00   0.00E+00
6123.72   0.00E+00   0.00E+00
6124.72   0.00E+00   0.00E+00
6125.72   0.00E+00   0.00E+00
6126.72   0.00E+00   0.00E+00
6127.72   0.00E+00   0.00E+00
6128.72   0.00E+00   0.00E+00
6129.72   0.00E+00   0.00E+00
6130.73   0.00E+00   0.00E+00
6131.73   0.00E+00   0.00E+00
6132.73   0.00E+00   0.00E+00
6133.73   0.00E+00   0.00E+00
6134.73   0.00E+00   0.00E+00
6135.73   0.00E+00   0.00E+00
6136.73   0.00E+00   0.00E+00
