0 Branching ratio for O3      Total        2 branches
Lambda        Total        O2/O(1D)      O2/O
5220.59   1.94E-21  0.00E+00  1.94E-21
5221.59   1.94E-21  0.00E+00  1.94E-21
5222.59   1.95E-21  0.00E+00  1.95E-21
5223.59   1.96E-21  0.00E+00  1.96E-21
5224.59   1.96E-21  0.00E+00  1.96E-21
5225.59   1.98E-21  0.00E+00  1.98E-21
5226.59   1.98E-21  0.00E+00  1.98E-21
5227.59   1.99E-21  0.00E+00  1.99E-21
5228.59   2.00E-21  0.00E+00  2.00E-21
5229.59   2.00E-21  0.00E+00  2.00E-21
5230.59   2.02E-21  0.00E+00  2.02E-21
5231.59   2.02E-21  0.00E+00  2.02E-21
5232.59   2.03E-21  0.00E+00  2.03E-21
5233.59   2.04E-21  0.00E+00  2.04E-21
5234.59   2.04E-21  0.00E+00  2.04E-21
5235.59   2.05E-21  0.00E+00  2.05E-21
5236.59   2.07E-21  0.00E+00  2.07E-21
5237.59   2.08E-21  0.00E+00  2.08E-21
5238.59   2.08E-21  0.00E+00  2.08E-21
5239.59   2.08E-21  0.00E+00  2.08E-21
5240.59   2.10E-21  0.00E+00  2.10E-21
5241.59   2.11E-21  0.00E+00  2.11E-21
5242.59   2.12E-21  0.00E+00  2.12E-21
5243.59   2.13E-21  0.00E+00  2.13E-21
5244.59   2.13E-21  0.00E+00  2.13E-21
5245.59   2.14E-21  0.00E+00  2.14E-21
5246.60   2.16E-21  0.00E+00  2.16E-21
5247.60   2.17E-21  0.00E+00  2.17E-21
5248.60   2.18E-21  0.00E+00  2.18E-21
5249.60   2.18E-21  0.00E+00  2.18E-21
5250.60   2.19E-21  0.00E+00  2.19E-21
5251.60   2.19E-21  0.00E+00  2.19E-21
5252.60   2.21E-21  0.00E+00  2.21E-21
5253.60   2.22E-21  0.00E+00  2.22E-21
5254.60   2.23E-21  0.00E+00  2.23E-21
5255.60   2.24E-21  0.00E+00  2.24E-21
5256.60   2.25E-21  0.00E+00  2.25E-21
5257.60   2.26E-21  0.00E+00  2.26E-21
5258.60   2.27E-21  0.00E+00  2.27E-21
5259.60   2.28E-21  0.00E+00  2.28E-21
5260.60   2.29E-21  0.00E+00  2.29E-21
5261.60   2.30E-21  0.00E+00  2.30E-21
5262.60   2.31E-21  0.00E+00  2.31E-21
5263.60   2.33E-21  0.00E+00  2.33E-21
5264.60   2.33E-21  0.00E+00  2.33E-21
5265.60   2.35E-21  0.00E+00  2.35E-21
5266.60   2.35E-21  0.00E+00  2.35E-21
5267.60   2.37E-21  0.00E+00  2.37E-21
5268.60   2.38E-21  0.00E+00  2.38E-21
5269.60   2.39E-21  0.00E+00  2.39E-21
5270.60   2.40E-21  0.00E+00  2.40E-21
5271.60   2.41E-21  0.00E+00  2.41E-21
5272.60   2.41E-21  0.00E+00  2.41E-21
5273.60   2.42E-21  0.00E+00  2.42E-21
5274.60   2.44E-21  0.00E+00  2.44E-21
5275.60   2.45E-21  0.00E+00  2.45E-21
5276.60   2.46E-21  0.00E+00  2.46E-21
5277.60   2.47E-21  0.00E+00  2.47E-21
5278.60   2.48E-21  0.00E+00  2.48E-21
5279.60   2.49E-21  0.00E+00  2.49E-21
5280.60   2.50E-21  0.00E+00  2.50E-21
5281.60   2.51E-21  0.00E+00  2.51E-21
5282.60   2.52E-21  0.00E+00  2.52E-21
5283.60   2.52E-21  0.00E+00  2.52E-21
5284.60   2.54E-21  0.00E+00  2.54E-21
5285.60   2.55E-21  0.00E+00  2.55E-21
5286.60   2.56E-21  0.00E+00  2.56E-21
5287.60   2.57E-21  0.00E+00  2.57E-21
5288.60   2.57E-21  0.00E+00  2.57E-21
5289.60   2.58E-21  0.00E+00  2.58E-21
5290.60   2.60E-21  0.00E+00  2.60E-21
5291.60   2.61E-21  0.00E+00  2.61E-21
5292.60   2.62E-21  0.00E+00  2.62E-21
5293.60   2.62E-21  0.00E+00  2.62E-21
5294.60   2.64E-21  0.00E+00  2.64E-21
5295.60   2.65E-21  0.00E+00  2.65E-21
5296.60   2.65E-21  0.00E+00  2.65E-21
5297.60   2.67E-21  0.00E+00  2.67E-21
5298.60   2.67E-21  0.00E+00  2.67E-21
5299.60   2.68E-21  0.00E+00  2.68E-21
5300.60   2.68E-21  0.00E+00  2.68E-21
5301.60   2.70E-21  0.00E+00  2.70E-21
5302.60   2.70E-21  0.00E+00  2.70E-21
5303.60   2.71E-21  0.00E+00  2.71E-21
5304.60   2.72E-21  0.00E+00  2.72E-21
5305.60   2.73E-21  0.00E+00  2.73E-21
5306.60   2.73E-21  0.00E+00  2.73E-21
5307.60   2.75E-21  0.00E+00  2.75E-21
5308.60   2.75E-21  0.00E+00  2.75E-21
5309.60   2.76E-21  0.00E+00  2.76E-21
5310.60   2.77E-21  0.00E+00  2.77E-21
5311.60   2.78E-21  0.00E+00  2.78E-21
5312.60   2.78E-21  0.00E+00  2.78E-21
5313.60   2.78E-21  0.00E+00  2.78E-21
5314.61   2.79E-21  0.00E+00  2.79E-21
5315.61   2.78E-21  0.00E+00  2.78E-21
5316.61   2.81E-21  0.00E+00  2.81E-21
5317.61   2.81E-21  0.00E+00  2.81E-21
5318.61   2.80E-21  0.00E+00  2.80E-21
5319.61   2.81E-21  0.00E+00  2.81E-21
5320.61   2.82E-21  0.00E+00  2.82E-21
5321.61   2.83E-21  0.00E+00  2.83E-21
5322.61   2.83E-21  0.00E+00  2.83E-21
5323.61   2.84E-21  0.00E+00  2.84E-21
5324.61   2.84E-21  0.00E+00  2.84E-21
5325.61   2.84E-21  0.00E+00  2.84E-21
5326.61   2.84E-21  0.00E+00  2.84E-21
5327.61   2.85E-21  0.00E+00  2.85E-21
5328.61   2.85E-21  0.00E+00  2.85E-21
5329.61   2.85E-21  0.00E+00  2.85E-21
5330.61   2.85E-21  0.00E+00  2.85E-21
5331.61   2.86E-21  0.00E+00  2.86E-21
5332.61   2.86E-21  0.00E+00  2.86E-21
5333.61   2.86E-21  0.00E+00  2.86E-21
5334.61   2.87E-21  0.00E+00  2.87E-21
5335.61   2.87E-21  0.00E+00  2.87E-21
5336.61   2.88E-21  0.00E+00  2.88E-21
5337.61   2.88E-21  0.00E+00  2.88E-21
5338.61   2.88E-21  0.00E+00  2.88E-21
5339.61   2.87E-21  0.00E+00  2.87E-21
5340.61   2.87E-21  0.00E+00  2.87E-21
5341.61   2.88E-21  0.00E+00  2.88E-21
5342.61   2.88E-21  0.00E+00  2.88E-21
5343.61   2.88E-21  0.00E+00  2.88E-21
5344.61   2.87E-21  0.00E+00  2.87E-21
5345.61   2.88E-21  0.00E+00  2.88E-21
5346.61   2.88E-21  0.00E+00  2.88E-21
5347.61   2.88E-21  0.00E+00  2.88E-21
5348.61   2.88E-21  0.00E+00  2.88E-21
5349.61   2.88E-21  0.00E+00  2.88E-21
5350.61   2.88E-21  0.00E+00  2.88E-21
5351.61   2.87E-21  0.00E+00  2.87E-21
5352.61   2.89E-21  0.00E+00  2.89E-21
5353.61   2.88E-21  0.00E+00  2.88E-21
5354.61   2.87E-21  0.00E+00  2.87E-21
5355.61   2.87E-21  0.00E+00  2.87E-21
5356.61   2.88E-21  0.00E+00  2.88E-21
5357.61   2.88E-21  0.00E+00  2.88E-21
5358.61   2.87E-21  0.00E+00  2.87E-21
5359.61   2.87E-21  0.00E+00  2.87E-21
5360.61   2.88E-21  0.00E+00  2.88E-21
5361.61   2.87E-21  0.00E+00  2.87E-21
5362.61   2.88E-21  0.00E+00  2.88E-21
5363.61   2.87E-21  0.00E+00  2.87E-21
5364.61   2.86E-21  0.00E+00  2.86E-21
5365.61   2.87E-21  0.00E+00  2.87E-21
5366.61   2.86E-21  0.00E+00  2.86E-21
5367.61   2.86E-21  0.00E+00  2.86E-21
5368.61   2.86E-21  0.00E+00  2.86E-21
5369.61   2.87E-21  0.00E+00  2.87E-21
5370.61   2.86E-21  0.00E+00  2.86E-21
5371.61   2.87E-21  0.00E+00  2.87E-21
5372.61   2.87E-21  0.00E+00  2.87E-21
5373.61   2.87E-21  0.00E+00  2.87E-21
5374.61   2.86E-21  0.00E+00  2.86E-21
5375.61   2.87E-21  0.00E+00  2.87E-21
5376.61   2.86E-21  0.00E+00  2.86E-21
5377.61   2.87E-21  0.00E+00  2.87E-21
5378.61   2.88E-21  0.00E+00  2.88E-21
5379.61   2.87E-21  0.00E+00  2.87E-21
5380.61   2.87E-21  0.00E+00  2.87E-21
5381.61   2.88E-21  0.00E+00  2.88E-21
5382.62   2.88E-21  0.00E+00  2.88E-21
5383.62   2.88E-21  0.00E+00  2.88E-21
5384.62   2.88E-21  0.00E+00  2.88E-21
5385.62   2.88E-21  0.00E+00  2.88E-21
5386.62   2.89E-21  0.00E+00  2.89E-21
5387.62   2.88E-21  0.00E+00  2.88E-21
5388.62   2.89E-21  0.00E+00  2.89E-21
5389.62   2.89E-21  0.00E+00  2.89E-21
5390.62   2.89E-21  0.00E+00  2.89E-21
5391.62   2.90E-21  0.00E+00  2.90E-21
5392.62   2.90E-21  0.00E+00  2.90E-21
5393.62   2.90E-21  0.00E+00  2.90E-21
5394.62   2.90E-21  0.00E+00  2.90E-21
5395.62   2.91E-21  0.00E+00  2.91E-21
5396.62   2.92E-21  0.00E+00  2.92E-21
5397.62   2.93E-21  0.00E+00  2.93E-21
5398.62   2.93E-21  0.00E+00  2.93E-21
5399.62   2.94E-21  0.00E+00  2.94E-21
5400.62   2.94E-21  0.00E+00  2.94E-21
5401.62   2.94E-21  0.00E+00  2.94E-21
5402.62   2.93E-21  0.00E+00  2.93E-21
5403.62   2.95E-21  0.00E+00  2.95E-21
5404.62   2.95E-21  0.00E+00  2.95E-21
5405.62   2.96E-21  0.00E+00  2.96E-21
5406.62   2.97E-21  0.00E+00  2.97E-21
5407.62   2.97E-21  0.00E+00  2.97E-21
5408.62   2.98E-21  0.00E+00  2.98E-21
5409.62   2.98E-21  0.00E+00  2.98E-21
5410.62   3.00E-21  0.00E+00  3.00E-21
5411.62   2.99E-21  0.00E+00  2.99E-21
5412.62   3.01E-21  0.00E+00  3.01E-21
5413.62   3.00E-21  0.00E+00  3.00E-21
5414.62   3.01E-21  0.00E+00  3.01E-21
5415.62   3.02E-21  0.00E+00  3.02E-21
5416.62   3.03E-21  0.00E+00  3.03E-21
5417.62   3.03E-21  0.00E+00  3.03E-21
5418.62   3.03E-21  0.00E+00  3.03E-21
5419.62   3.04E-21  0.00E+00  3.04E-21
5420.62   3.04E-21  0.00E+00  3.04E-21
5421.62   3.05E-21  0.00E+00  3.05E-21
5422.62   3.06E-21  0.00E+00  3.06E-21
5423.62   3.06E-21  0.00E+00  3.06E-21
5424.62   3.07E-21  0.00E+00  3.07E-21
5425.62   3.07E-21  0.00E+00  3.07E-21
5426.62   3.08E-21  0.00E+00  3.08E-21
5427.62   3.08E-21  0.00E+00  3.08E-21
5428.62   3.09E-21  0.00E+00  3.09E-21
5429.62   3.09E-21  0.00E+00  3.09E-21
5430.62   3.10E-21  0.00E+00  3.10E-21
5431.62   3.10E-21  0.00E+00  3.10E-21
5432.62   3.11E-21  0.00E+00  3.11E-21
5433.62   3.12E-21  0.00E+00  3.12E-21
5434.62   3.13E-21  0.00E+00  3.13E-21
5435.62   3.13E-21  0.00E+00  3.13E-21
5436.62   3.13E-21  0.00E+00  3.13E-21
5437.62   3.13E-21  0.00E+00  3.13E-21
5438.62   3.14E-21  0.00E+00  3.14E-21
5439.62   3.14E-21  0.00E+00  3.14E-21
5440.62   3.15E-21  0.00E+00  3.15E-21
5441.62   3.16E-21  0.00E+00  3.16E-21
5442.62   3.16E-21  0.00E+00  3.16E-21
5443.62   3.17E-21  0.00E+00  3.17E-21
5444.62   3.18E-21  0.00E+00  3.18E-21
5445.62   3.18E-21  0.00E+00  3.18E-21
5446.62   3.19E-21  0.00E+00  3.19E-21
5447.62   3.18E-21  0.00E+00  3.18E-21
5448.62   3.19E-21  0.00E+00  3.19E-21
5449.62   3.19E-21  0.00E+00  3.19E-21
5450.63   3.19E-21  0.00E+00  3.19E-21
5451.63   3.20E-21  0.00E+00  3.20E-21
5452.63   3.20E-21  0.00E+00  3.20E-21
5453.63   3.21E-21  0.00E+00  3.21E-21
5454.63   3.22E-21  0.00E+00  3.22E-21
5455.63   3.21E-21  0.00E+00  3.21E-21
5456.63   3.23E-21  0.00E+00  3.23E-21
5457.63   3.23E-21  0.00E+00  3.23E-21
5458.63   3.24E-21  0.00E+00  3.24E-21
5459.63   3.23E-21  0.00E+00  3.23E-21
5460.63   3.25E-21  0.00E+00  3.25E-21
5461.63   3.24E-21  0.00E+00  3.24E-21
5462.63   3.25E-21  0.00E+00  3.25E-21
5463.63   3.26E-21  0.00E+00  3.26E-21
5464.63   3.25E-21  0.00E+00  3.25E-21
5465.63   3.26E-21  0.00E+00  3.26E-21
5466.63   3.27E-21  0.00E+00  3.27E-21
5467.63   3.28E-21  0.00E+00  3.28E-21
5468.63   3.27E-21  0.00E+00  3.27E-21
5469.63   3.28E-21  0.00E+00  3.28E-21
5470.63   3.29E-21  0.00E+00  3.29E-21
5471.63   3.28E-21  0.00E+00  3.28E-21
5472.63   3.29E-21  0.00E+00  3.29E-21
5473.63   3.29E-21  0.00E+00  3.29E-21
5474.63   3.29E-21  0.00E+00  3.29E-21
5475.63   3.29E-21  0.00E+00  3.29E-21
5476.63   3.30E-21  0.00E+00  3.30E-21
5477.63   3.30E-21  0.00E+00  3.30E-21
5478.63   3.30E-21  0.00E+00  3.30E-21
5479.63   3.31E-21  0.00E+00  3.31E-21
5480.63   3.32E-21  0.00E+00  3.32E-21
5481.63   3.31E-21  0.00E+00  3.31E-21
5482.63   3.33E-21  0.00E+00  3.33E-21
5483.63   3.33E-21  0.00E+00  3.33E-21
5484.63   3.33E-21  0.00E+00  3.33E-21
5485.63   3.33E-21  0.00E+00  3.33E-21
5486.63   3.33E-21  0.00E+00  3.33E-21
5487.63   3.34E-21  0.00E+00  3.34E-21
5488.63   3.34E-21  0.00E+00  3.34E-21
5489.63   3.34E-21  0.00E+00  3.34E-21
5490.63   3.34E-21  0.00E+00  3.34E-21
5491.63   3.35E-21  0.00E+00  3.35E-21
5492.63   3.34E-21  0.00E+00  3.34E-21
5493.63   3.37E-21  0.00E+00  3.37E-21
5494.63   3.36E-21  0.00E+00  3.36E-21
5495.63   3.35E-21  0.00E+00  3.35E-21
5496.63   3.36E-21  0.00E+00  3.36E-21
5497.63   3.36E-21  0.00E+00  3.36E-21
5498.63   3.36E-21  0.00E+00  3.36E-21
5499.63   3.37E-21  0.00E+00  3.37E-21
5500.63   3.37E-21  0.00E+00  3.37E-21
5501.63   3.37E-21  0.00E+00  3.37E-21
5502.63   3.37E-21  0.00E+00  3.37E-21
5503.63   3.39E-21  0.00E+00  3.39E-21
5504.63   3.39E-21  0.00E+00  3.39E-21
5505.63   3.38E-21  0.00E+00  3.38E-21
5506.63   3.40E-21  0.00E+00  3.40E-21
5507.63   3.39E-21  0.00E+00  3.39E-21
5508.63   3.40E-21  0.00E+00  3.40E-21
5509.63   3.41E-21  0.00E+00  3.41E-21
5510.63   3.41E-21  0.00E+00  3.41E-21
5511.63   3.41E-21  0.00E+00  3.41E-21
5512.63   3.41E-21  0.00E+00  3.41E-21
5513.63   3.43E-21  0.00E+00  3.43E-21
5514.63   3.41E-21  0.00E+00  3.41E-21
5515.63   3.42E-21  0.00E+00  3.42E-21
5516.63   3.43E-21  0.00E+00  3.43E-21
5517.63   3.42E-21  0.00E+00  3.42E-21
5518.64   3.44E-21  0.00E+00  3.44E-21
5519.64   3.44E-21  0.00E+00  3.44E-21
5520.64   3.44E-21  0.00E+00  3.44E-21
5521.64   3.44E-21  0.00E+00  3.44E-21
5522.64   3.45E-21  0.00E+00  3.45E-21
5523.64   3.45E-21  0.00E+00  3.45E-21
5524.64   3.45E-21  0.00E+00  3.45E-21
5525.64   3.46E-21  0.00E+00  3.46E-21
5526.64   3.46E-21  0.00E+00  3.46E-21
5527.64   3.46E-21  0.00E+00  3.46E-21
5528.64   3.48E-21  0.00E+00  3.48E-21
5529.64   3.48E-21  0.00E+00  3.48E-21
5530.64   3.46E-21  0.00E+00  3.46E-21
5531.64   3.48E-21  0.00E+00  3.48E-21
5532.64   3.48E-21  0.00E+00  3.48E-21
5533.64   3.50E-21  0.00E+00  3.50E-21
5534.64   3.50E-21  0.00E+00  3.50E-21
5535.64   3.49E-21  0.00E+00  3.49E-21
5536.64   3.51E-21  0.00E+00  3.51E-21
5537.64   3.51E-21  0.00E+00  3.51E-21
5538.64   3.51E-21  0.00E+00  3.51E-21
5539.64   3.51E-21  0.00E+00  3.51E-21
5540.64   3.53E-21  0.00E+00  3.53E-21
5541.64   3.53E-21  0.00E+00  3.53E-21
5542.64   3.53E-21  0.00E+00  3.53E-21
5543.64   3.53E-21  0.00E+00  3.53E-21
5544.64   3.54E-21  0.00E+00  3.54E-21
5545.64   3.55E-21  0.00E+00  3.55E-21
5546.64   3.54E-21  0.00E+00  3.54E-21
5547.64   3.55E-21  0.00E+00  3.55E-21
5548.64   3.57E-21  0.00E+00  3.57E-21
5549.64   3.57E-21  0.00E+00  3.57E-21
5550.64   3.58E-21  0.00E+00  3.58E-21
5551.64   3.58E-21  0.00E+00  3.58E-21
5552.64   3.59E-21  0.00E+00  3.59E-21
5553.64   3.59E-21  0.00E+00  3.59E-21
5554.64   3.59E-21  0.00E+00  3.59E-21
5555.64   3.60E-21  0.00E+00  3.60E-21
5556.64   3.61E-21  0.00E+00  3.61E-21
5557.64   3.62E-21  0.00E+00  3.62E-21
5558.64   3.62E-21  0.00E+00  3.62E-21
5559.64   3.63E-21  0.00E+00  3.63E-21
5560.64   3.64E-21  0.00E+00  3.64E-21
5561.64   3.63E-21  0.00E+00  3.63E-21
5562.64   3.64E-21  0.00E+00  3.64E-21
5563.64   3.65E-21  0.00E+00  3.65E-21
5564.64   3.66E-21  0.00E+00  3.66E-21
5565.64   3.66E-21  0.00E+00  3.66E-21
5566.64   3.67E-21  0.00E+00  3.67E-21
5567.64   3.68E-21  0.00E+00  3.68E-21
5568.64   3.68E-21  0.00E+00  3.68E-21
5569.64   3.71E-21  0.00E+00  3.71E-21
5570.64   3.70E-21  0.00E+00  3.70E-21
5571.64   3.71E-21  0.00E+00  3.71E-21
5572.64   3.71E-21  0.00E+00  3.71E-21
5573.64   3.73E-21  0.00E+00  3.73E-21
5574.64   3.74E-21  0.00E+00  3.74E-21
5575.64   3.75E-21  0.00E+00  3.75E-21
5576.64   3.76E-21  0.00E+00  3.76E-21
5577.64   3.77E-21  0.00E+00  3.77E-21
5578.64   3.78E-21  0.00E+00  3.78E-21
5579.64   3.78E-21  0.00E+00  3.78E-21
5580.64   3.79E-21  0.00E+00  3.79E-21
5581.64   3.80E-21  0.00E+00  3.80E-21
5582.64   3.80E-21  0.00E+00  3.80E-21
5583.64   3.82E-21  0.00E+00  3.82E-21
5584.64   3.84E-21  0.00E+00  3.84E-21
5585.64   3.84E-21  0.00E+00  3.84E-21
5586.65   3.84E-21  0.00E+00  3.84E-21
5587.65   3.86E-21  0.00E+00  3.86E-21
5588.65   3.86E-21  0.00E+00  3.86E-21
5589.65   3.87E-21  0.00E+00  3.87E-21
5590.65   3.88E-21  0.00E+00  3.88E-21
5591.65   3.90E-21  0.00E+00  3.90E-21
5592.65   3.91E-21  0.00E+00  3.91E-21
5593.65   3.92E-21  0.00E+00  3.92E-21
5594.65   3.92E-21  0.00E+00  3.92E-21
5595.65   3.93E-21  0.00E+00  3.93E-21
5596.65   3.94E-21  0.00E+00  3.94E-21
5597.65   3.95E-21  0.00E+00  3.95E-21
5598.65   3.95E-21  0.00E+00  3.95E-21
5599.65   3.96E-21  0.00E+00  3.96E-21
5600.65   3.98E-21  0.00E+00  3.98E-21
5601.65   4.00E-21  0.00E+00  4.00E-21
5602.65   3.99E-21  0.00E+00  3.99E-21
5603.65   4.02E-21  0.00E+00  4.02E-21
5604.65   4.02E-21  0.00E+00  4.02E-21
5605.65   4.02E-21  0.00E+00  4.02E-21
5606.65   4.04E-21  0.00E+00  4.04E-21
5607.65   4.05E-21  0.00E+00  4.05E-21
5608.65   4.05E-21  0.00E+00  4.05E-21
5609.65   4.06E-21  0.00E+00  4.06E-21
5610.65   4.08E-21  0.00E+00  4.08E-21
5611.65   4.10E-21  0.00E+00  4.10E-21
5612.65   4.10E-21  0.00E+00  4.10E-21
5613.65   4.10E-21  0.00E+00  4.10E-21
5614.65   4.11E-21  0.00E+00  4.11E-21
5615.65   4.13E-21  0.00E+00  4.13E-21
5616.65   4.14E-21  0.00E+00  4.14E-21
5617.65   4.15E-21  0.00E+00  4.15E-21
5618.65   4.14E-21  0.00E+00  4.14E-21
5619.65   4.17E-21  0.00E+00  4.17E-21
5620.65   4.18E-21  0.00E+00  4.18E-21
5621.65   4.19E-21  0.00E+00  4.19E-21
5622.65   4.19E-21  0.00E+00  4.19E-21
5623.65   4.19E-21  0.00E+00  4.19E-21
5624.65   4.21E-21  0.00E+00  4.21E-21
5625.65   4.22E-21  0.00E+00  4.22E-21
5626.65   4.23E-21  0.00E+00  4.23E-21
5627.65   4.25E-21  0.00E+00  4.25E-21
5628.65   4.25E-21  0.00E+00  4.25E-21
5629.65   4.25E-21  0.00E+00  4.25E-21
5630.65   4.27E-21  0.00E+00  4.27E-21
5631.65   4.27E-21  0.00E+00  4.27E-21
5632.65   4.28E-21  0.00E+00  4.28E-21
5633.65   4.27E-21  0.00E+00  4.27E-21
5634.65   4.29E-21  0.00E+00  4.29E-21
5635.65   4.29E-21  0.00E+00  4.29E-21
5636.65   4.32E-21  0.00E+00  4.32E-21
5637.65   4.31E-21  0.00E+00  4.31E-21
5638.65   4.32E-21  0.00E+00  4.32E-21
5639.65   4.33E-21  0.00E+00  4.33E-21
5640.65   4.33E-21  0.00E+00  4.33E-21
5641.65   4.34E-21  0.00E+00  4.34E-21
5642.65   4.35E-21  0.00E+00  4.35E-21
5643.65   4.36E-21  0.00E+00  4.36E-21
5644.65   4.38E-21  0.00E+00  4.38E-21
5645.65   4.37E-21  0.00E+00  4.37E-21
5646.65   4.38E-21  0.00E+00  4.38E-21
5647.65   4.38E-21  0.00E+00  4.38E-21
5648.65   4.39E-21  0.00E+00  4.39E-21
5649.65   4.41E-21  0.00E+00  4.41E-21
5650.65   4.41E-21  0.00E+00  4.41E-21
5651.65   4.41E-21  0.00E+00  4.41E-21
5652.65   4.41E-21  0.00E+00  4.41E-21
5653.65   4.42E-21  0.00E+00  4.42E-21
5654.66   4.43E-21  0.00E+00  4.43E-21
5655.66   4.44E-21  0.00E+00  4.44E-21
5656.66   4.45E-21  0.00E+00  4.45E-21
5657.66   4.45E-21  0.00E+00  4.45E-21
5658.66   4.45E-21  0.00E+00  4.45E-21
5659.66   4.47E-21  0.00E+00  4.47E-21
5660.66   4.47E-21  0.00E+00  4.47E-21
5661.66   4.47E-21  0.00E+00  4.47E-21
5662.66   4.46E-21  0.00E+00  4.46E-21
5663.66   4.47E-21  0.00E+00  4.47E-21
5664.66   4.49E-21  0.00E+00  4.49E-21
5665.66   4.50E-21  0.00E+00  4.50E-21
5666.66   4.50E-21  0.00E+00  4.50E-21
5667.66   4.51E-21  0.00E+00  4.51E-21
5668.66   4.52E-21  0.00E+00  4.52E-21
5669.66   4.52E-21  0.00E+00  4.52E-21
5670.66   4.53E-21  0.00E+00  4.53E-21
5671.66   4.53E-21  0.00E+00  4.53E-21
5672.66   4.53E-21  0.00E+00  4.53E-21
5673.66   4.53E-21  0.00E+00  4.53E-21
5674.66   4.53E-21  0.00E+00  4.53E-21
5675.66   4.55E-21  0.00E+00  4.55E-21
5676.66   4.54E-21  0.00E+00  4.54E-21
5677.66   4.55E-21  0.00E+00  4.55E-21
5678.66   4.56E-21  0.00E+00  4.56E-21
5679.66   4.57E-21  0.00E+00  4.57E-21
5680.66   4.56E-21  0.00E+00  4.56E-21
5681.66   4.57E-21  0.00E+00  4.57E-21
5682.66   4.57E-21  0.00E+00  4.57E-21
5683.66   4.57E-21  0.00E+00  4.57E-21
5684.66   4.59E-21  0.00E+00  4.59E-21
5685.66   4.59E-21  0.00E+00  4.59E-21
5686.66   4.61E-21  0.00E+00  4.61E-21
5687.66   4.61E-21  0.00E+00  4.61E-21
5688.66   4.62E-21  0.00E+00  4.62E-21
5689.66   4.62E-21  0.00E+00  4.62E-21
5690.66   4.62E-21  0.00E+00  4.62E-21
5691.66   4.63E-21  0.00E+00  4.63E-21
5692.66   4.64E-21  0.00E+00  4.64E-21
5693.66   4.64E-21  0.00E+00  4.64E-21
5694.66   4.67E-21  0.00E+00  4.67E-21
5695.66   4.66E-21  0.00E+00  4.66E-21
5696.66   4.66E-21  0.00E+00  4.66E-21
5697.66   4.66E-21  0.00E+00  4.66E-21
5698.66   4.67E-21  0.00E+00  4.67E-21
5699.66   4.68E-21  0.00E+00  4.68E-21
5700.66   4.68E-21  0.00E+00  4.68E-21
5701.66   4.69E-21  0.00E+00  4.69E-21
5702.66   4.69E-21  0.00E+00  4.69E-21
5703.66   4.70E-21  0.00E+00  4.70E-21
5704.66   4.71E-21  0.00E+00  4.71E-21
5705.66   4.70E-21  0.00E+00  4.70E-21
5706.66   4.72E-21  0.00E+00  4.72E-21
5707.66   4.72E-21  0.00E+00  4.72E-21
5708.66   4.73E-21  0.00E+00  4.73E-21
5709.66   4.72E-21  0.00E+00  4.72E-21
5710.66   4.72E-21  0.00E+00  4.72E-21
5711.66   4.73E-21  0.00E+00  4.73E-21
5712.66   4.75E-21  0.00E+00  4.75E-21
5713.66   4.74E-21  0.00E+00  4.74E-21
5714.66   4.76E-21  0.00E+00  4.76E-21
5715.66   4.76E-21  0.00E+00  4.76E-21
5716.66   4.77E-21  0.00E+00  4.77E-21
5717.66   4.76E-21  0.00E+00  4.76E-21
5718.66   4.78E-21  0.00E+00  4.78E-21
5719.66   4.78E-21  0.00E+00  4.78E-21
5720.66   4.78E-21  0.00E+00  4.78E-21
5721.66   4.79E-21  0.00E+00  4.79E-21
5722.67   4.78E-21  0.00E+00  4.78E-21
5723.67   4.80E-21  0.00E+00  4.80E-21
5724.67   4.79E-21  0.00E+00  4.79E-21
5725.67   4.80E-21  0.00E+00  4.80E-21
5726.67   4.81E-21  0.00E+00  4.81E-21
5727.67   4.81E-21  0.00E+00  4.81E-21
5728.67   4.81E-21  0.00E+00  4.81E-21
5729.67   4.80E-21  0.00E+00  4.80E-21
5730.67   4.81E-21  0.00E+00  4.81E-21
5731.67   4.81E-21  0.00E+00  4.81E-21
5732.67   4.81E-21  0.00E+00  4.81E-21
5733.67   4.82E-21  0.00E+00  4.82E-21
5734.67   4.81E-21  0.00E+00  4.81E-21
5735.67   4.83E-21  0.00E+00  4.83E-21
5736.67   4.82E-21  0.00E+00  4.82E-21
5737.67   4.83E-21  0.00E+00  4.83E-21
5738.67   4.83E-21  0.00E+00  4.83E-21
5739.67   4.83E-21  0.00E+00  4.83E-21
5740.67   4.82E-21  0.00E+00  4.82E-21
5741.67   4.83E-21  0.00E+00  4.83E-21
5742.67   4.82E-21  0.00E+00  4.82E-21
5743.67   4.82E-21  0.00E+00  4.82E-21
5744.67   4.82E-21  0.00E+00  4.82E-21
5745.67   4.82E-21  0.00E+00  4.82E-21
5746.67   4.83E-21  0.00E+00  4.83E-21
5747.67   4.83E-21  0.00E+00  4.83E-21
5748.67   4.81E-21  0.00E+00  4.81E-21
5749.67   4.82E-21  0.00E+00  4.82E-21
5750.67   4.84E-21  0.00E+00  4.84E-21
5751.67   4.81E-21  0.00E+00  4.81E-21
5752.67   4.82E-21  0.00E+00  4.82E-21
5753.67   4.82E-21  0.00E+00  4.82E-21
5754.67   4.83E-21  0.00E+00  4.83E-21
5755.67   4.82E-21  0.00E+00  4.82E-21
